,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,6.963951361605828
5,logXiH,0.5191290622210983
6,XiE,0.21244774177957754
7,XiH,0.0019864517513943016
8,kappa,0.6045857658251291
9,q,0.2515296293197597
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.14172723454204889
14,muZ,0.0
15,muVtilde,0.0
16,chi,0.0
17,sigmaW,0.23250195900500645
18,sigmaQ,0.33343828525558245
19,sigmaR,0.33343828525558245
20,deltaE,1.5748079277252696
21,deltaH,1.5917372914309023
22,PiH,0.5883508499695973
23,PiE,4.796573560224015
24,betaE,32.44595834528217
25,betaH,0.999772574943559
26,muW,0.42459268113388954
27,muQ,24.818674494188006
28,r,25.13651519701547
29,dent,0.0017016728343018745
30,Fe,24.554591694116098
31,firstCoefsE,0.42459268113388965
32,secondCoefsE,0.016356619746264196
33,Fh,25.158418449035526
34,firstCoefsH,0.41094662536386506
35,secondCoefsH,0.016356619746264196
36,HJB_E,9.024345186630944
37,HJB_H,3.811681359823697
38,kappa_min,0.06519929192906503
