,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,6.551383355058403
5,logXiH,15.830845672691995
6,XiE,0.13595287424042468
7,XiH,0.03172494961837629
8,kappa,12.39985569570724
9,q,0.16173724820487445
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.04378920995738776
14,muZ,0.0
15,muVtilde,0.0
16,chi,8.599750569898517e-16
17,sigmaW,0.25080999636602946
18,sigmaQ,0.03721634472961157
19,sigmaR,0.03721634472961157
20,deltaE,0.6772556585970961
21,deltaH,0.3387094207704449
22,PiH,0.3071153375492793
23,PiE,2.6836722670069597
24,betaE,65.34272241514368
25,betaH,15.243542832507424
26,muW,0.048442995667839044
27,muQ,3.8493160482164663
28,r,3.9007152829954457
29,dent,2.005614325427301e-05
30,Fe,3.848175735447571
31,firstCoefsE,0.04844299566783961
32,secondCoefsE,0.0020997032461579327
33,Fh,4.0419393495571905
34,firstCoefsH,0.04844299566783961
35,secondCoefsH,0.0020997032461579327
36,HJB_E,0.7260510854910004
37,HJB_H,6.452692767607049
38,kappa_min,0.08969441704644204
