,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,20.62532879107904
5,logXiH,52.90279802461829
6,XiE,0.00017420562599664884
7,XiH,1.3283109956187409e-07
8,kappa,1.967101506506436
9,q,0.2565784573704049
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.07119926997955454
14,muZ,0.0
15,muVtilde,0.0
16,chi,0.0
17,sigmaW,0.1860436832457292
18,sigmaQ,0.3421947177004336
19,sigmaR,0.3421947177004336
20,deltaE,1.0928524415808676
21,deltaH,1.09507553593711
22,PiH,2.0982808150253502
23,PiE,5.324541528057457
24,betaE,60.79926367788388
25,betaH,2.1859558988020145
26,muW,0.20975856376679175
27,muQ,106.13298680610866
28,r,105.99878403569275
29,dent,0.0008935407481314532
30,Fe,107.47313542275786
31,firstCoefsE,0.2097585637667918
32,secondCoefsE,0.005701023422256131
33,Fh,106.02960059148488
34,firstCoefsH,0.18667894369479027
35,secondCoefsH,0.005701023422256131
36,HJB_E,21.19543477335026
37,HJB_H,290.36026621805007
38,kappa_min,0.06005583013850691
