,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,13.239451811178098
5,logXiH,9.177239920138813
6,XiE,3.0046939372981996
7,XiH,1.6863478581389397
8,kappa,0.382239190092873
9,q,0.04985728566428822
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.0133047292127644
14,muZ,0.0
15,muVtilde,0.0
16,chi,1.2365078496244202
17,sigmaW,0.05770244595104154
18,sigmaQ,0.20824876660513106
19,sigmaR,0.20824876660513106
20,deltaE,1.0972565756955523
21,deltaH,0.21930707034168073
22,PiH,24.761232886401494
23,PiE,3.1049522814400654
24,betaE,7.698206791341866
25,betaH,0.38764872062471467
26,muW,0.7429421712126714
27,muQ,14.112957193909036
28,r,14.0772941960096
29,dent,0.0003634979910478519
30,Fe,17.549977329561496
31,firstCoefsE,0.7429421712126714
32,secondCoefsE,0.0012383582883820118
33,Fh,37.58900286194265
34,firstCoefsH,0.2695231538406016
35,secondCoefsH,0.0012383582883820118
36,HJB_E,5.975149096746547
37,HJB_H,11.792051540420147
38,kappa_min,0.015779151012689348
