,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,11.504546864741615
5,logXiH,11.67722943575041
6,XiE,3.830882695653397
7,XiH,2.607634202572085
8,kappa,0.026933468757380424
9,q,0.007026122284534054
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.001896824876371149
14,muZ,0.0
15,muVtilde,0.0
16,chi,3.7109907421975743
17,sigmaW,0.22615282917820664
18,sigmaQ,1.0496082011107655
19,sigmaR,1.0496082011107655
20,deltaE,1.8596912915645014
21,deltaH,0.3718036029462817
22,PiH,49.83143185345557
23,PiE,14.026435238927261
24,betaE,10.869850647213358
25,betaH,0.027370804324525703
26,muW,1.155230442982499
27,muQ,45.204614690217745
28,r,44.80087481346049
29,dent,0.0007966061687825203
30,Fe,64.71658972496006
31,firstCoefsE,1.2399486007102691
32,secondCoefsE,0.004298893315288028
33,Fh,54.95685768285049
34,firstCoefsH,0.34642150542953504
35,secondCoefsH,0.004298893315288028
36,HJB_E,5.8755791718095045
37,HJB_H,6.261468740409301
38,kappa_min,0.015319836019935942
