,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,44.91921348740936
5,logXiH,28.9065843421615
6,XiE,11.583550637838504
7,XiH,2.672931697570656
8,kappa,2.6426832874921655
9,q,0.6893956402153476
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.19167363601425014
14,muZ,0.0
15,muVtilde,0.0
16,chi,1.8223242150208747
17,sigmaW,0.2799035839779136
18,sigmaQ,2.019335112246779
19,sigmaR,2.019335112246779
20,deltaE,7.955048339072363
21,deltaH,1.5741667097587826
22,PiH,89.20279795856209
23,PiE,17.801229296485868
24,betaE,68.23321299601614
25,betaH,2.6707404625313824
26,muW,0.8692262988681448
27,muQ,33.84656492283223
28,r,35.008765111289875
29,dent,3.2358831084281314e-05
30,Fe,40.56558288588954
31,firstCoefsE,0.8692262988681447
32,secondCoefsE,0.0040628606771705815
33,Fh,99.5604770325646
34,firstCoefsH,0.9425004249326456
35,secondCoefsH,0.0040628606771705815
36,HJB_E,325.8309708632311
37,HJB_H,922.7367286517795
38,kappa_min,0.07206549194369724
