,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,25.509191690419534
5,logXiH,15.5418530056075
6,XiE,3.84402415200281
7,XiH,1.9387934072780704
8,kappa,2.8036474082656486
9,q,3.2065395433425863
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,1.8577273915444217
14,muZ,0.0
15,muVtilde,0.0
16,chi,2.7461618629881217
17,sigmaW,0.578430211738755
18,sigmaQ,4.717961179795991
19,sigmaR,4.717961179795991
20,deltaE,87.52372120017803
21,deltaH,17.588758116080804
22,PiH,35.747259678729954
23,PiE,55.57346960169582
24,betaE,99.61691299394396
25,betaH,2.8577089305529406
26,muW,17.148424583657466
27,muQ,242.8334721963237
28,r,251.23084002395683
29,dent,0.0032649673881524808
30,Fe,947.2402064227542
31,firstCoefsE,17.148424583657466
32,secondCoefsE,0.08284630250043255
33,Fh,252.3748290460081
34,firstCoefsH,11.810470323980237
35,secondCoefsH,0.08284630250043255
36,HJB_E,391.38411983952375
37,HJB_H,693.1196224256053
38,kappa_min,1.342890249023985
