,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,27.07679419800721
5,logXiH,22.95174370459862
6,XiE,0.06024466369321813
7,XiH,5.4606531485951155e-05
8,kappa,0.3923049245383969
9,q,0.10234041509697332
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.0298550371017814
14,muZ,0.0
15,muVtilde,0.0
16,chi,0.0
17,sigmaW,0.5228924511118986
18,sigmaQ,0.7691293313199389
19,sigmaR,0.7691293313199389
20,deltaE,1.320716245574847
21,deltaH,1.323602928353269
22,PiH,8.376010850523059
23,PiE,7.32995628507741
24,betaE,22.5451129682856
25,betaH,0.508931886872693
26,muW,0.9264194179582442
27,muQ,14.019808760330552
28,r,14.18427441524068
29,dent,0.00033698125349696607
30,Fe,24.886023269777354
31,firstCoefsE,1.9583558239714742
32,secondCoefsE,0.053566746223977176
33,Fh,14.068099743271517
34,firstCoefsH,0.6646399235028639
35,secondCoefsH,0.053566746223977176
36,HJB_E,8.331687146241878
37,HJB_H,10.44171441899158
38,kappa_min,0.08695345200968997
