,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,0.22720031821186207
5,logXiH,0.26436652855397436
6,XiE,0.001676286141614199
7,XiH,0.001895786009982802
8,kappa,22.19594441204048
9,q,0.11547878245758944
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.055100291630969335
14,muZ,0.0
15,muVtilde,0.0
16,chi,0.0
17,sigmaW,0.9111418334021817
18,sigmaQ,0.035778438622725256
19,sigmaR,0.035778438622725256
20,deltaE,0.6599262930862531
21,deltaH,0.6601208931180895
22,PiH,1.7660620544421588
23,PiE,4.291733298914943
24,betaE,103.94333511394755
25,betaH,43.40663021628914
26,muW,0.07853268374420509
27,muQ,5.079180038207797
28,r,5.2942135930652245
29,dent,0.047495476131740565
30,Fe,4.881461587212409
31,firstCoefsE,0.07853268374420502
32,secondCoefsE,0.0120700363383453
33,Fh,5.363520668339526
34,firstCoefsH,0.07853268374420502
35,secondCoefsH,0.0120700363383453
36,HJB_E,0.051207480682284534
37,HJB_H,1.204879868271753
38,kappa_min,0.0709065410789736
