,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,12.491423717377327
5,logXiH,24.7012300420642
6,XiE,3.6134643405371736
7,XiH,2.4342461570218568
8,kappa,2.554513777987911
9,q,0.8746094651858964
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.23181991865730858
14,muZ,0.0
15,muVtilde,0.0
16,chi,1.3891717920706759
17,sigmaW,4.5809889343178485
18,sigmaQ,29.715874618445504
19,sigmaR,29.715874618445504
20,deltaE,3385.480357638623
21,deltaH,677.0961790332574
22,PiH,70.95902412377278
23,PiE,260.05224934554343
24,betaE,50.34254765217803
25,betaH,2.58138930205726
26,muW,676.6895702448592
27,muQ,6093.5645719213335
28,r,4241.436529799464
29,dent,0.0026812474015806475
30,Fe,24190.007577693166
31,firstCoefsE,676.689570244859
32,secondCoefsE,6.196476143066627
33,Fh,4679.6187030717965
34,firstCoefsH,555.7998922729722
35,secondCoefsH,6.196476143066627
36,HJB_E,15602.831740331212
37,HJB_H,4687.92305788675
38,kappa_min,66.02725482728968
