,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,6.579399748755413
5,logXiH,2.0593227305241126
6,XiE,3.1412698216298557e-05
7,XiH,6.543475674989921e-06
8,kappa,7.815151653670505
9,q,0.4077470428002007
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.1090203329495311
14,muZ,0.0
15,muVtilde,0.0
16,chi,0.0
17,sigmaW,0.3526009802875217
18,sigmaQ,0.22632575613927378
19,sigmaR,0.22632575613927378
20,deltaE,0.5879390844097581
21,deltaH,0.5894234063236187
22,PiH,0.4307944830072161
23,PiE,3.9917050091355097
24,betaE,82.79144052214271
25,betaH,9.62977101552958
26,muW,0.12650266214279954
27,muQ,31.400709530122754
28,r,31.257789310893166
29,dent,0.0013847387553684604
30,Fe,31.976746150596497
31,firstCoefsE,0.12650266214279948
32,secondCoefsE,0.008702622963404103
33,Fh,31.2786606871918
34,firstCoefsH,0.12650266214279948
35,secondCoefsH,0.008702622963404103
36,HJB_E,12.386988350544975
37,HJB_H,12.765693367543511
38,kappa_min,0.12573060336416755
