,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,11.263155235327634
5,logXiH,8.202455730218034
6,XiE,3.593159921439424
7,XiH,2.654655036914229
8,kappa,0.058229546909658716
9,q,0.5705218945259315
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.15258905869129036
14,muZ,0.0
15,muVtilde,0.0
16,chi,4.0100039700654575
17,sigmaW,0.2585075675607409
18,sigmaQ,0.7861138769823124
19,sigmaR,0.7861138769823124
20,deltaE,1.1449382249682947
21,deltaH,0.22589501486166597
22,PiH,50.02197714065169
23,PiE,10.374632296607896
24,betaE,14.396745056538565
25,betaH,0.058882712246328996
26,muW,1.0430153898167
27,muQ,37.25659727220744
28,r,36.90660936914405
29,dent,0.0030759639789501836
30,Fe,51.52077216621897
31,firstCoefsE,1.0887888821613756
32,secondCoefsE,0.006761964014282702
33,Fh,54.79199941493011
34,firstCoefsH,0.30208028304633233
35,secondCoefsH,0.006761964014282702
36,HJB_E,9.047241730360291
37,HJB_H,4.992196111859478
38,kappa_min,0.011692504295843257
